sample_index,image_id,relative_path,target_class_id,target_class_name,openai_clip_category,eva02_clip_category,openai_clip_baseline_top1_class_id,openai_clip_baseline_top1_class_name,openai_clip_fudd_top1_class_id,openai_clip_fudd_top1_class_name,openai_clip_baseline_target_rank,openai_clip_fudd_target_rank,eva02_clip_baseline_top1_class_id,eva02_clip_baseline_top1_class_name,eva02_clip_fudd_top1_class_id,eva02_clip_fudd_top1_class_name,eva02_clip_baseline_target_rank,eva02_clip_fudd_target_rank
4501,9179,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0005_159588.jpg,156,Yellow-throated Vireo,both_correct,both_correct,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4502,9180,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0023_159584.jpg,156,Yellow-throated Vireo,both_correct,both_correct,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4503,9181,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0076_794984.jpg,156,Yellow-throated Vireo,recovered,both_correct,154,Warbling Vireo,156,Yellow-throated Vireo,2,1,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4504,9182,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0057_159570.jpg,156,Yellow-throated Vireo,both_wrong,degraded,42,Yellow-bellied Flycatcher,42,Yellow-bellied Flycatcher,2,3,156,Yellow-throated Vireo,42,Yellow-bellied Flycatcher,1,2
4505,9183,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0074_159571.jpg,156,Yellow-throated Vireo,degraded,both_correct,156,Yellow-throated Vireo,174,Pine Warbler,1,3,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4506,9186,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0059_794970.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,178,Tennessee Warbler,178,Tennessee Warbler,2,6,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4507,9187,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0021_794971.jpg,156,Yellow-throated Vireo,both_correct,both_wrong,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1,151,Blue-headed Vireo,151,Blue-headed Vireo,2,2
4508,9188,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0007_794972.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,42,Yellow-bellied Flycatcher,174,Pine Warbler,5,5,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4509,9194,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0050_794979.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,174,Pine Warbler,174,Pine Warbler,2,2,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4510,9195,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0016_794981.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,174,Pine Warbler,168,Magnolia Warbler,8,10,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4511,9196,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0048_794982.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,174,Pine Warbler,174,Pine Warbler,2,6,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4512,9198,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0011_794986.jpg,156,Yellow-throated Vireo,degraded,both_wrong,156,Yellow-throated Vireo,174,Pine Warbler,1,2,151,Blue-headed Vireo,151,Blue-headed Vireo,3,2
4513,9201,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0027_794989.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,174,Pine Warbler,174,Pine Warbler,3,4,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4514,9205,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0034_794993.jpg,156,Yellow-throated Vireo,both_wrong,degraded,152,Philadelphia Vireo,36,Acadian Flycatcher,3,3,156,Yellow-throated Vireo,97,Scott Oriole,1,2
4515,9208,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0010_795000.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,152,Philadelphia Vireo,174,Pine Warbler,3,3,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4516,9213,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0068_159620.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,42,Yellow-bellied Flycatcher,168,Magnolia Warbler,2,3,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4517,9215,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0002_159625.jpg,156,Yellow-throated Vireo,degraded,both_wrong,156,Yellow-throated Vireo,174,Pine Warbler,1,6,179,Wilson Warbler,179,Wilson Warbler,,
4518,9216,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0043_159628.jpg,156,Yellow-throated Vireo,both_wrong,both_wrong,178,Tennessee Warbler,178,Tennessee Warbler,10,10,199,Common Yellowthroat,199,Common Yellowthroat,10,10
4519,9217,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0082_159597.jpg,156,Yellow-throated Vireo,degraded,both_correct,156,Yellow-throated Vireo,160,Blue-winged Warbler,1,2,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4520,9219,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0020_159634.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,42,Yellow-bellied Flycatcher,42,Yellow-bellied Flycatcher,2,2,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4521,9222,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0042_159655.jpg,156,Yellow-throated Vireo,degraded,both_correct,156,Yellow-throated Vireo,174,Pine Warbler,1,3,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4522,9229,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0071_159707.jpg,156,Yellow-throated Vireo,both_wrong,both_correct,42,Yellow-bellied Flycatcher,169,Mourning Warbler,3,8,156,Yellow-throated Vireo,156,Yellow-throated Vireo,1,1
4523,9230,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0014_159709.jpg,156,Yellow-throated Vireo,both_wrong,both_wrong,46,American Goldfinch,46,American Goldfinch,,,46,American Goldfinch,46,American Goldfinch,,
4524,9231,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0031_159712.jpg,156,Yellow-throated Vireo,both_wrong,both_wrong,42,Yellow-bellied Flycatcher,174,Pine Warbler,7,9,174,Pine Warbler,174,Pine Warbler,4,5
4525,9233,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0080_159749.jpg,157,Bay-breasted Warbler,both_wrong,both_wrong,152,Philadelphia Vireo,174,Pine Warbler,,,174,Pine Warbler,174,Pine Warbler,,
4526,9238,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0013_159787.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,164,Chestnut-sided Warbler,164,Chestnut-sided Warbler,7,2,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4527,9239,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0032_797150.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,162,Cape-May Warbler,162,Cape-May Warbler,8,6,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4528,9240,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0057_159818.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,164,Chestnut-sided Warbler,164,Chestnut-sided Warbler,3,2,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4529,9243,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0034_159861.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,164,Chestnut-sided Warbler,164,Chestnut-sided Warbler,2,2,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4530,9245,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0065_159722.jpg,157,Bay-breasted Warbler,both_wrong,recovered,164,Chestnut-sided Warbler,164,Chestnut-sided Warbler,,,56,Rose-breasted Grosbeak,157,Bay-breasted Warbler,2,1
4531,9246,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0019_159871.jpg,157,Bay-breasted Warbler,both_correct,both_correct,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4532,9248,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0102_159887.jpg,157,Bay-breasted Warbler,both_wrong,recovered,96,Orchard Oriole,96,Orchard Oriole,,,56,Rose-breasted Grosbeak,157,Bay-breasted Warbler,2,1
4533,9249,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0067_159895.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,152,Philadelphia Vireo,14,Lazuli Bunting,3,2,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4534,9250,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0018_159897.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,14,Lazuli Bunting,14,Lazuli Bunting,2,2,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4535,9252,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0085_797107.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,152,Philadelphia Vireo,180,Worm-eating Warbler,6,6,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4536,9254,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0064_797109.jpg,157,Bay-breasted Warbler,both_correct,both_correct,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4537,9257,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0008_797115.jpg,157,Bay-breasted Warbler,both_wrong,both_wrong,152,Philadelphia Vireo,174,Pine Warbler,,,174,Pine Warbler,174,Pine Warbler,,
4538,9258,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0007_797118.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,108,American Redstart,108,American Redstart,3,3,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4539,9259,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0028_797119.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,96,Orchard Oriole,96,Orchard Oriole,2,2,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4540,9260,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0082_797121.jpg,157,Bay-breasted Warbler,both_wrong,both_wrong,174,Pine Warbler,174,Pine Warbler,,,97,Scott Oriole,97,Scott Oriole,6,5
4541,9262,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0054_797124.jpg,157,Bay-breasted Warbler,both_correct,both_correct,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4542,9264,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0090_797128.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,96,Orchard Oriole,97,Scott Oriole,10,7,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4543,9266,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0051_797132.jpg,157,Bay-breasted Warbler,recovered,recovered,164,Chestnut-sided Warbler,157,Bay-breasted Warbler,4,1,164,Chestnut-sided Warbler,157,Bay-breasted Warbler,2,1
4544,9267,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0068_797133.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,38,Least Flycatcher,96,Orchard Oriole,2,4,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4545,9268,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0016_797134.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,14,Lazuli Bunting,14,Lazuli Bunting,5,3,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4546,9270,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0031_797137.jpg,157,Bay-breasted Warbler,both_wrong,both_wrong,36,Acadian Flycatcher,174,Pine Warbler,,,151,Blue-headed Vireo,174,Pine Warbler,,
4547,9272,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0025_159957.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,96,Orchard Oriole,96,Orchard Oriole,8,6,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4548,9276,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0101_797146.jpg,157,Bay-breasted Warbler,recovered,both_correct,152,Philadelphia Vireo,157,Bay-breasted Warbler,2,1,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4549,9278,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0039_797152.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,96,Orchard Oriole,96,Orchard Oriole,2,2,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4550,9279,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0043_797154.jpg,157,Bay-breasted Warbler,recovered,both_correct,14,Lazuli Bunting,157,Bay-breasted Warbler,2,1,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4551,9280,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0053_797157.jpg,157,Bay-breasted Warbler,both_correct,both_correct,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4552,9282,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0042_797160.jpg,157,Bay-breasted Warbler,both_wrong,both_wrong,164,Chestnut-sided Warbler,164,Chestnut-sided Warbler,2,2,164,Chestnut-sided Warbler,164,Chestnut-sided Warbler,2,2
4553,9285,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0110_159735.jpg,157,Bay-breasted Warbler,degraded,recovered,157,Bay-breasted Warbler,97,Scott Oriole,1,2,164,Chestnut-sided Warbler,157,Bay-breasted Warbler,2,1
4554,9289,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0076_159996.jpg,157,Bay-breasted Warbler,both_wrong,both_correct,38,Least Flycatcher,164,Chestnut-sided Warbler,3,2,157,Bay-breasted Warbler,157,Bay-breasted Warbler,1,1
4555,9294,159.Black_and_white_Warbler/Black_And_White_Warbler_0128_160803.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4556,9296,159.Black_and_white_Warbler/Black_And_White_Warbler_0071_160308.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4557,9297,159.Black_and_white_Warbler/Black_And_White_Warbler_0135_160334.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4558,9298,159.Black_and_white_Warbler/Black_And_White_Warbler_0111_160342.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4559,9301,159.Black_and_white_Warbler/Black_And_White_Warbler_0070_160354.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4560,9303,159.Black_and_white_Warbler/Black_And_White_Warbler_0118_160363.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4561,9306,159.Black_and_white_Warbler/Black_And_White_Warbler_0089_160370.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4562,9309,159.Black_and_white_Warbler/Black_And_White_Warbler_0002_160376.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4563,9310,159.Black_and_white_Warbler/Black_And_White_Warbler_0091_160896.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4564,9312,159.Black_and_white_Warbler/Black_And_White_Warbler_0061_160404.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4565,9316,159.Black_and_white_Warbler/Black_And_White_Warbler_0125_160482.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4566,9319,159.Black_and_white_Warbler/Black_And_White_Warbler_0106_160014.jpg,158,Black-and-white Warbler,degraded,both_correct,158,Black-and-white Warbler,154,Warbling Vireo,1,6,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4567,9320,159.Black_and_white_Warbler/Black_And_White_Warbler_0114_160537.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4568,9321,159.Black_and_white_Warbler/Black_And_White_Warbler_0073_160539.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4569,9323,159.Black_and_white_Warbler/Black_And_White_Warbler_0047_160547.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4570,9325,159.Black_and_white_Warbler/Black_And_White_Warbler_0024_160057.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4571,9327,159.Black_and_white_Warbler/Black_And_White_Warbler_0025_160584.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4572,9329,159.Black_and_white_Warbler/Black_And_White_Warbler_0030_160592.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4573,9330,159.Black_and_white_Warbler/Black_And_White_Warbler_0032_160569.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4574,9333,159.Black_and_white_Warbler/Black_And_White_Warbler_0122_160106.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4575,9334,159.Black_and_white_Warbler/Black_And_White_Warbler_0085_160110.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4576,9338,159.Black_and_white_Warbler/Black_And_White_Warbler_0083_160237.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4577,9339,159.Black_and_white_Warbler/Black_And_White_Warbler_0088_160668.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4578,9341,159.Black_and_white_Warbler/Black_And_White_Warbler_0076_160173.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4579,9343,159.Black_and_white_Warbler/Black_And_White_Warbler_0034_160695.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4580,9344,159.Black_and_white_Warbler/Black_And_White_Warbler_0010_160200.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4581,9346,159.Black_and_white_Warbler/Black_And_White_Warbler_0090_160247.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4582,9347,159.Black_and_white_Warbler/Black_And_White_Warbler_0003_160228.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4583,9348,159.Black_and_white_Warbler/Black_And_White_Warbler_0049_160749.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4584,9349,159.Black_and_white_Warbler/Black_And_White_Warbler_0109_160245.jpg,158,Black-and-white Warbler,both_correct,both_correct,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1,158,Black-and-white Warbler,158,Black-and-white Warbler,1,1
4585,9352,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0129_161399.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4586,9353,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0136_161400.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4587,9355,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0113_161407.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4588,9356,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0119_161416.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4589,9362,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0101_161510.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4590,9363,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0047_161511.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4591,9366,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0022_161520.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4592,9368,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0099_161524.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4593,9370,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0009_161534.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4594,9375,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0111_161615.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4595,9377,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0085_161621.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4596,9378,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0100_161622.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4597,9379,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0109_161635.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4598,9380,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0072_161636.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4599,9383,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0096_161654.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4600,9384,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0064_161656.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4601,9385,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0048_161665.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4602,9389,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0102_161161.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4603,9390,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0076_161162.jpg,159,Black-throated-Blue Warbler,both_correct,both_correct,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
4604,9392,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0080_161681.jpg,159,Black-throated-Blue Warbler,both_wrong,both_correct,39,Olive-sided Flycatcher,39,Olive-sided Flycatcher,3,3,159,Black-throated-Blue Warbler,159,Black-throated-Blue Warbler,1,1
